fn,gain_r,gain_g,gain_b
ISIC_0034503,0.9663784735290999,1.1498626847338618,0.952440392076711
ISIC_0034504,0.9474725695196929,1.0732374962522442,1.0062451501434335
ISIC_0034505,1.0022443983480644,1.0579816383740461,0.9571789273820105
ISIC_0034506,0.9743640957129673,1.167791864419014,0.9413522578455298
ISIC_0034507,0.9855609091738406,1.0456380799457352,0.9778669325863004
ISIC_0034508,0.9406649001512231,1.2119441424363617,0.9646520688024904
ISIC_0034509,0.8594667308210646,1.2893101659109156,1.2213257165976152
ISIC_0034510,0.9158034907765019,1.0496036288404629,1.1024371510829702
ISIC_0034511,0.9174914860549562,1.0478540532898974,1.0988172393473734
ISIC_0034512,0.866241375918411,1.2484405695295075,1.180730597894519
ISIC_0034513,0.8902604423677065,1.0696151080980543,1.2068839145220585
ISIC_0034514,0.8596191124470189,1.279453394773866,1.2265515924252532
ISIC_0034515,0.9200030115440149,1.1361168008439964,1.020411732945956
ISIC_0034516,0.8566323386789656,1.3152369460365518,1.2391975424925878
ISIC_0034517,0.8577706603366299,1.3528144295178377,1.2052234578775174
ISIC_0034518,0.8540606358407443,1.3375670391236454,1.2610569761312953
ISIC_0034519,0.8500023992863777,1.3582962876749887,1.3196483150111273
ISIC_0034520,0.8399330806815739,1.5072708535567316,1.5700036563323214
ISIC_0034521,1.0026545934608342,1.0298768098295734,0.9731083236898176
ISIC_0034522,0.9706748944463202,1.0881460650337316,0.9697887870786202
ISIC_0034523,0.8666390190559127,1.1863674502377612,1.235597520910936
ISIC_0034524,0.8508367315413343,1.3770409307974398,1.2895300137145125
ISIC_0034525,0.9505831450586142,1.0824875088232928,0.9962019107908685
ISIC_0034526,0.9489223905456915,1.0464743760795552,1.0236970372698517
ISIC_0034527,0.8554432521620249,1.2404364114132298,1.338806517599394
ISIC_0034528,0.8525202818371348,1.309808700382525,1.3107633740088058
ISIC_0034529,0.934967669756636,1.066215759711885,1.0331361825484597
ISIC_0034530,0.8467311327911144,1.418241909154458,1.3521380402613812
ISIC_0034531,0.9299385673160745,1.1184706525843053,1.0098353956846633
ISIC_0034532,0.840890555547337,1.4239163514969004,1.6395635754784945
ISIC_0034533,0.8654476121701438,1.2473978109678456,1.1885786924427424
ISIC_0034534,0.8631784428350866,1.2455054610528877,1.2126591007168195
ISIC_0034535,0.9410732190858755,1.1533201963303212,0.9790542063271069
ISIC_0034536,0.8971458916019683,1.1304029560314577,1.0880140975559631
ISIC_0034537,0.924811819589537,1.0696944127125205,1.0528599514200767
ISIC_0034538,0.8902962822263532,1.136421700232986,1.1124536364958422
ISIC_0034539,0.9436139969483596,1.1207271084060082,0.987440808300688
ISIC_0034540,0.8631389293464878,1.1675092134664316,1.3226107964174978
ISIC_0034541,0.8463745261550701,1.3834382143905963,1.3927517654231218
ISIC_0034542,0.9061600976290549,1.09209531060507,1.0875582444673944
ISIC_0034543,0.8684762613492376,1.2090544225522633,1.1915777238186724
ISIC_0034544,0.9110401142265456,1.1341809376485634,1.0419976413249599
ISIC_0034545,0.9043694294095911,1.0922561602259688,1.0940014311391268
ISIC_0034546,0.8796895144943299,1.1755650349910944,1.1368380073413624
ISIC_0034547,0.9579646497681724,1.0864104451145478,0.9845529308503718
ISIC_0034548,0.8995231575728064,1.099188815988363,1.1063361021274103
ISIC_0034549,0.9037747516098957,1.0793782952460953,1.1106946145494552
ISIC_0034551,0.864708994005846,1.2847240810159304,1.172188155022575
ISIC_0034552,0.9516650507192196,1.1271531517597442,0.9747003432076977
ISIC_0034553,0.8412638646739836,1.4377512999045694,1.5739899052565223
ISIC_0034554,0.9386194766313112,1.117414492173807,0.9960701947925488
ISIC_0034555,0.874919117233593,1.2404394513133967,1.1239377190067512
ISIC_0034556,0.8475228716008497,1.407479853791325,1.3395742255849692
ISIC_0034557,0.846786886899774,1.5206069442418022,1.300498949400416
ISIC_0034558,0.9187175362619118,1.074536363675307,1.0644919603446577
ISIC_0034559,0.8423200780997627,1.4329689891010073,1.509179350413097
ISIC_0034560,0.8412831900960668,1.4734012589224832,1.5183156191106577
ISIC_0034561,0.8999776437885113,1.1746440531243159,1.0520909501368167
ISIC_0034562,0.8448296536638858,1.419929588131011,1.409264585171401
ISIC_0034563,0.8591086997073496,1.2368539024212235,1.2743547005273086
ISIC_0034564,0.8511357007656752,1.3032929278475167,1.3494042858017674
ISIC_0034565,0.9471999421979717,1.067084978935894,1.0107284007090935
ISIC_0034566,0.8518445656350071,1.3068144252741851,1.3283576159064137
ISIC_0034567,0.8376022666066718,1.5793177265049763,1.711929651217129
ISIC_0034568,0.8510639202977232,1.3641877622691896,1.2937987308339882
ISIC_0034569,0.9593992532879618,1.0947703748572017,0.9788555239957826
ISIC_0034570,0.9264841881093479,1.0549194713935983,1.0629568912985004
ISIC_0034571,0.8896290274325237,1.1600820248821353,1.0974005553130082
ISIC_0034572,0.9244289785535634,1.1381894327677113,1.010779806509965
ISIC_0034573,0.9832328922721042,1.0553089484392009,0.9742767080574783
ISIC_0034574,0.9711473841043438,1.0799089554823311,0.973138436960942
ISIC_0034575,0.9650888059835083,1.0250306342491717,1.0176751808919524
ISIC_0034576,0.8574282190968039,1.2431583526456156,1.2945297695437754
ISIC_0034577,0.8775264957726125,1.2324391190192807,1.1134922785670727
ISIC_0034578,0.923297935938899,1.0903275515591746,1.0399289640949276
ISIC_0034579,0.913617144454846,1.1605140559053295,1.0232666452261574
ISIC_0034580,0.9409667005282965,1.083098975596375,1.0103776096250658
ISIC_0034581,0.8534642436646822,1.338308781655656,1.2699291775982562
ISIC_0034582,0.8550910564632294,1.3007929432971306,1.2725921759070498
ISIC_0034583,0.9243782355510067,1.134502846211773,1.0125092156168285
ISIC_0034584,0.8562841016863814,1.24557468644393,1.3127637687538543
ISIC_0034585,0.8879119806320217,1.1145899925544451,1.1476231644687158
ISIC_0034586,0.935000434555077,1.0138956418756713,1.0941630284098227
ISIC_0034587,0.854689944706153,1.3385306830265449,1.251097544076515
ISIC_0034588,1.105966999511847,1.0776089316527229,0.9054322476494089
ISIC_0034589,0.8747804654175207,1.2266880271249074,1.1321131727068152
ISIC_0034590,0.9027994076900984,1.0945687317098483,1.097711295904553
ISIC_0034591,0.873744313078625,1.170625417759965,1.1834822672329322
ISIC_0034592,0.8895575722590828,1.111408130190835,1.141818467115102
ISIC_0034593,0.8470248852244958,1.4396149861824739,1.331043527384702
ISIC_0034594,0.8466905189249642,1.4385153019079637,1.339801919955253
ISIC_0034595,0.8844072210685605,1.1565061102253227,1.1253501734975917
ISIC_0034596,0.9417059535482173,1.1109031786991117,0.9944274366770119
ISIC_0034597,0.8812777224195828,1.1752230846967957,1.1278614803871925
ISIC_0034598,0.8857414272143886,1.158627888368384,1.1166797983101115
ISIC_0034599,0.9461742017392435,1.08383451663423,1.0017816606180228
ISIC_0034600,0.8694781014603548,1.310642507740464,1.1269146552462144
ISIC_0034601,0.8512273565846478,1.3354691002913455,1.3130663866326546
ISIC_0034602,0.8548411675546898,1.2923582830035556,1.2844143567532613
ISIC_0034603,0.914221494542683,1.1194493388338316,1.0424730572490444
ISIC_0034604,0.9114896401140561,1.0971937726753271,1.0655962212718577
ISIC_0034605,0.9551475450712322,1.0592877054166168,1.0041913785491758
ISIC_0034606,0.94528892358999,1.0550418556523975,1.022823725502297
ISIC_0034607,0.8559942156137932,1.2752265686311879,1.2817904076857847
ISIC_0034608,0.9154374608503735,1.0846473629718423,1.0646407075996722
ISIC_0034609,0.8854722482464727,1.1965919511676937,1.0935765313000736
ISIC_0034610,0.8476580420194577,1.3538027254485698,1.3847313629557005
ISIC_0034611,0.847737600340633,1.3568976889513227,1.378757025029127
ISIC_0034612,0.9386852106041742,1.0773791502710097,1.0179409718445582
ISIC_0034613,0.9037541796166553,1.0784935162128697,1.1118700335063687
ISIC_0034614,0.8727576115607509,1.1523746160192825,1.215399070793677
ISIC_0034615,0.9088613330593032,1.0978850342951565,1.073141813033926
ISIC_0034616,0.8587278317994906,1.328476376209065,1.2064785391814823
ISIC_0034617,0.9059500437871849,1.111172626692956,1.0717062135615736
ISIC_0034618,0.8828486259790242,1.2106192361900663,1.0980865947856933
ISIC_0034619,0.8616477193469959,1.2443241871710287,1.2312353094702972
ISIC_0034620,0.8533871603420041,1.389378920094209,1.2423100313220752
ISIC_0034621,1.0199936748284695,1.0620496627937974,0.9437691853078294
ISIC_0034622,0.926967763285247,1.0996015890033597,1.025834893789834
ISIC_0034623,0.8421989009364412,1.430303014549151,1.5205148867850764
ISIC_0034624,0.8581358543032916,1.2298314264370058,1.30038179151607
ISIC_0034625,0.8547778903806859,1.3175580947811887,1.2641108107203949
ISIC_0034626,0.8612023591701065,1.3972763461639126,1.1581064739699176
ISIC_0034627,0.9144349468809441,1.1180786827573401,1.0427747507530165
ISIC_0034628,0.9032019201776413,1.1213932356722416,1.0730309466863042
ISIC_0034629,0.9473451907280563,1.1697560384026424,0.9665758810699007
ISIC_0034630,0.9196480630931877,1.0679129158822704,1.0682770342354473
ISIC_0034631,0.9627227432675965,1.0172757130553534,1.0291473456889237
ISIC_0034632,0.913380023931516,1.0754827657712618,1.0796055417051984
ISIC_0034633,0.9327100872716191,1.0750915192809591,1.0308185986153016
ISIC_0034634,0.8475261779610779,1.3873674769463378,1.3550682403487164
ISIC_0034635,0.8623343764703851,1.196777597369333,1.2796429324267857
ISIC_0034636,0.8511583521697456,1.3175464133122092,1.3321296772370468
ISIC_0034637,0.8945589363937154,1.096337869724034,1.1330078618754944
ISIC_0034638,0.8693177488547442,1.1325635892875137,1.297943314546821
ISIC_0034639,0.8737283608158245,1.1988493216110485,1.1576564540123013
ISIC_0034640,0.8506478329164673,1.3188572361599038,1.342778201024279
ISIC_0034641,0.8506717364624697,1.3211853442822337,1.3395969352910488
ISIC_0034642,0.8946926416042417,1.0791987583901903,1.1567697596296935
ISIC_0034643,0.8640178716850405,1.3497841689680188,1.1505726615114946
ISIC_0034644,0.9033242316030705,1.0897656381720278,1.1006576040951095
ISIC_0034645,0.8507756817614324,1.372364518879305,1.2936870771833215
ISIC_0034646,0.931386525340574,1.0795681542497835,1.0302116974110969
ISIC_0034648,0.8655756843233768,1.356204281528691,1.1375448067935026
ISIC_0034649,0.8486555689308459,1.3791593490849567,1.333415000412656
ISIC_0034650,0.9538599393029555,1.0556282383382967,1.008645167984622
ISIC_0034651,0.897114107347646,1.149394328885768,1.0749850298663395
ISIC_0034652,0.8780043468497748,1.1690423476762946,1.15309535577172
ISIC_0034653,0.8562625954001697,1.3559805647604284,1.2209208297073333
ISIC_0034654,0.8440099426013074,1.495685428466029,1.3808045018636999
ISIC_0034655,0.9655935598069566,1.110951182908961,0.9655202476388033
ISIC_0034656,0.9240850642940374,1.0821415890378792,1.0442208629267598
ISIC_0034657,0.8593510868069404,1.265009773611623,1.2415927181970479
ISIC_0034658,0.8482440701057631,1.3224102337799741,1.407819875788009
ISIC_0034659,0.8515368808493643,1.3441976996015295,1.2995625260518964
ISIC_0034660,0.8459749854405655,1.370549601733568,1.4217944802180902
ISIC_0034661,0.9139176714721585,1.0699872826318801,1.0836762098674213
ISIC_0034662,0.8610958907431453,1.3606617393626308,1.1701903546976329
ISIC_0034663,0.8938482239725483,1.1434750951897381,1.0913270600894263
ISIC_0034664,0.8463942786442189,1.4371265293120827,1.3481987976357621
ISIC_0034665,0.8560746414913414,1.320290856790283,1.2433695042711734
ISIC_0034666,0.9741440456356183,1.0892848509620963,0.9659319877920168
ISIC_0034667,0.8581774601801619,1.309488361888613,1.2234190097594788
ISIC_0034668,0.8559465563483029,1.3939046236871324,1.2086196086954355
ISIC_0034669,0.931456577115774,1.0798374935762975,1.0298762774275687
ISIC_0034670,0.9324491737478728,1.088914068489728,1.0217788293066716
ISIC_0034671,0.8544075343312472,1.3456261779451835,1.2508282125006296
ISIC_0034672,0.9461282611810383,1.1816132774624573,0.9649812525177359
ISIC_0034674,0.9718614685549349,1.0247585684116276,1.0086397456286653
ISIC_0034675,0.9293338035639269,1.1048361324329656,1.0181093184062529
ISIC_0034676,0.8523508341316516,1.2906818318491025,1.3360813915329028
ISIC_0034677,0.8406634949217664,1.4661562053524015,1.5722838445837495
ISIC_0034678,0.8559109609435712,1.3370143597761155,1.2352754239471546
ISIC_0034679,0.9160917528733911,1.0940491478014096,1.055063265068465
ISIC_0034680,0.8991410736990751,1.0874744916885088,1.1213849900739192
ISIC_0034681,0.8503468939059325,1.4003180766736165,1.2847408711964252
ISIC_0034682,0.8881684765554962,1.1769410593470897,1.0929793811415713
ISIC_0034683,0.859633353481717,1.2577190587787135,1.244437839090875
ISIC_0034684,0.8555602159013521,1.296319326871773,1.2689407009036036
ISIC_0034685,0.9244789498364563,1.092035391995913,1.0360568032474562
ISIC_0034686,0.8652527481420327,1.2369837950753007,1.1982963051181876
ISIC_0034687,0.9098425075251275,1.1163556999372892,1.0561389640225622
ISIC_0034688,0.8494384273600015,1.3741760116171085,1.319478178443498
ISIC_0034689,0.8418134046705393,1.4474173157355987,1.5194630285908812
ISIC_0034690,0.9161903049212261,1.074196699388843,1.0721539121927748
ISIC_0034691,0.8652775462376361,1.1895136261521477,1.248291715271651
ISIC_0034692,0.9026217994157016,1.1507292960122304,1.0562298288148564
ISIC_0034693,0.9557302919887677,1.0579365041606534,1.0042997020031788
ISIC_0034694,1.0149505767605322,1.1219386965513212,0.9262262546380957
ISIC_0034695,0.9320612077802962,1.1074955700774294,1.0116541242250148
ISIC_0034696,0.841730067999658,1.4350698956095698,1.5438593937369338
ISIC_0034697,0.9176958390518741,1.123986546500666,1.0315722487033088
ISIC_0034698,0.860989866707735,1.2094510087171921,1.2815533356491187
ISIC_0034699,0.941166462367368,1.0731406719009562,1.0165008577113273
ISIC_0034700,0.8454734996433535,1.3829908090587548,1.425269786717192
ISIC_0034701,0.9318505414316329,1.115912938907378,1.0077316536803484
ISIC_0034702,0.8426690809933057,1.4573151001799984,1.4613189496877614
ISIC_0034703,0.8388856801139603,1.5078972199136693,1.6731437216317642
ISIC_0034704,0.8452823696092268,1.379943915849273,1.436779497782213
ISIC_0034705,0.9683499572105855,1.021808332569098,1.0161091335798151
ISIC_0034706,0.8583435644084891,1.2796649916264136,1.2425375972722013
ISIC_0034707,0.8462967564786263,1.3758620678202929,1.4036826240474982
ISIC_0034708,0.8490496473755811,1.314441630635401,1.3931339155763418
ISIC_0034709,0.9038132404485807,1.1181284140755463,1.0734167910334451
ISIC_0034710,0.91102946490147,1.0959483101259673,1.0680102507780356
ISIC_0034711,0.9721104993087001,1.0574504231105586,0.9842683819193137
ISIC_0034712,0.9238846937081748,1.0676486576825703,1.0570673681988205
ISIC_0034713,0.9154580482154345,1.0931296310012433,1.0575056495529276
ISIC_0034714,0.872578444393493,1.1599414603817606,1.2067053930378417
ISIC_0034715,0.8494593884173525,1.3756487734973937,1.3179230983460124
ISIC_0034716,0.8634920257858401,1.2466969549350966,1.2083455222110173
ISIC_0034717,0.9369671195979867,1.1305937278436196,0.9929660154890444
ISIC_0034718,0.9459782732734987,1.0780163271723584,1.0055400633875344
ISIC_0034719,0.8971526194757846,1.0908646246785816,1.126720361553799
ISIC_0034720,0.9295405063644095,1.0658014345531772,1.0450798420395562
ISIC_0034721,0.843938785242641,1.3277594292889026,1.6492364398009738
ISIC_0034722,0.8560256734053079,1.324789989905282,1.2411308089884923
ISIC_0034723,0.9719999582273973,1.0802601592784171,0.9721107910477791
ISIC_0034724,0.9453996107634445,1.0564849566402679,1.0214818558743795
ISIC_0034725,0.9603019350288441,1.1203733945777696,0.9674998762459928
ISIC_0034726,0.847949490072099,1.3433200750792107,1.3883447254256243
