fn,gain_r,gain_g,gain_b
ISIC_0024462,0.8578371660181363,1.299449531796271,1.234231823308117
ISIC_0024463,0.9234958934328298,1.0917410948557817,1.0384709519289457
ISIC_0024464,0.8866684548274403,1.1854562725138593,1.094489317018766
ISIC_0024465,0.8405045858967239,1.6051507345952098,1.4554820894012646
ISIC_0024466,0.9056588170595145,1.1771981258706035,1.0353140244505736
ISIC_0024467,0.8597980633042506,1.36137527912071,1.181481456727752
ISIC_0024468,0.8488918176584204,1.4473731635366738,1.2881047979834344
ISIC_0024469,0.8556409721506842,1.2875120665766449,1.2755536306750181
ISIC_0024470,0.8639621919473245,1.231415835492204,1.2164238001765444
ISIC_0024471,0.9766950526161484,1.0482053818870163,0.9851225967749178
ISIC_0024472,0.8797753020911111,1.2326384810345423,1.1020153196204776
ISIC_0024473,0.8445832058348915,1.4140274048117847,1.4243615765955047
ISIC_0024474,0.8711203553941539,1.2985086391744818,1.121344689958935
ISIC_0024475,0.8593266089948375,1.2825838637547164,1.2277724280897733
ISIC_0024476,0.9292596664299292,1.13412912581833,1.003875814692639
ISIC_0024477,0.882402536750143,1.1853215780163933,1.1147642211582256
ISIC_0024478,0.865415002652092,1.2379240331866381,1.1959771281832579
ISIC_0024479,0.9199696528469605,1.0876949538459062,1.0499132291560869
ISIC_0024480,0.9107329642208344,1.1503968143098506,1.0344532448991393
ISIC_0024481,0.9682151911120906,1.0472119925548766,0.9954201456819046
ISIC_0024482,0.9064265235920725,1.0859252425914157,1.0928041011755854
ISIC_0024483,0.8419250454525116,1.4576306288242515,1.4994520640210094
ISIC_0024484,0.8596630917028482,1.310262087567513,1.20615384424677
ISIC_0024485,0.8432332735610871,1.422672933369229,1.47357172252201
ISIC_0024486,0.8532564176629052,1.4141377886593611,1.2336950521422532
ISIC_0024487,0.864731915507688,1.2597757748557756,1.1866755890155791
ISIC_0024488,0.8470214627883775,1.358789483553785,1.399302723968319
ISIC_0024489,0.9267133154033995,1.1607228522339568,0.9979666492743032
ISIC_0024490,0.8982909083085222,1.1865342519685718,1.0518484922002955
ISIC_0024491,0.835292354276362,1.7764329822388893,1.8623467354049443
ISIC_0024492,0.8398250464056053,1.637705680143073,1.4726899861133556
ISIC_0024493,0.855691299497001,1.3903904146083115,1.2128368183656304
ISIC_0024494,0.9173123684591927,1.0612608294299009,1.082454130533853
ISIC_0024495,0.9861633133802336,1.0362792437725512,0.9834504386859309
ISIC_0024496,0.8980185672308181,1.1619008760237979,1.0646091652941498
ISIC_0024497,0.9682759811222998,1.022195779844649,1.0158409387126435
ISIC_0024498,0.8870302564524313,1.1514234108566768,1.1158789364419432
ISIC_0024499,0.8600868302236279,1.2922466276355682,1.2123310106441112
ISIC_0024500,0.8549739109168472,1.3592069191518927,1.2354999950223835
ISIC_0024501,0.8559526003196678,1.2876169939090854,1.270435632520482
ISIC_0024502,0.8593108351794855,1.346735518103896,1.1919541786223802
ISIC_0024503,0.9060266979885379,1.2009472678555162,1.0256807705335138
ISIC_0024504,0.9234639122659491,1.1141747015260544,1.0244973892775175
ISIC_0024505,0.8650741373513768,1.1911237417701472,1.2486937145333032
ISIC_0024506,0.8590926489811797,1.2722334097503316,1.2388013648132499
ISIC_0024507,0.9331096238395065,1.0332971052651139,1.0707754091349402
ISIC_0024508,0.857266360948492,1.3359174540427272,1.219096114805133
ISIC_0024509,0.8495413170782361,1.327613492160468,1.3610617862779366
ISIC_0024510,0.8403170263870489,1.4652709512813509,1.603574092972185
ISIC_0024511,0.9290034095233625,1.1258561436277064,1.007988234199118
ISIC_0024512,0.8694515631831389,1.2938455569315164,1.13330920483042
ISIC_0024513,0.850016422338075,1.351398140489787,1.325160821753159
ISIC_0024514,0.9330105400027492,1.1118293461115256,1.0077597919438182
ISIC_0024515,0.8885188801701992,1.1241215155784023,1.133272966987847
ISIC_0024516,0.8949041046577043,1.1292061268952411,1.0979703310667832
ISIC_0024517,0.8648897552107051,1.2050063972381861,1.2332409784273557
ISIC_0024518,0.8821256551088116,1.1911169774675947,1.1124963166302029
ISIC_0024519,0.9178166696160778,1.088948156710986,1.0544810085007166
ISIC_0024520,0.8887530252959299,1.2430431410055491,1.0613032328132437
ISIC_0024521,0.8431768286040567,1.4176350336116494,1.4831175693939294
ISIC_0024522,0.9032532520889874,1.0925395511012723,1.0980154087442784
ISIC_0024523,0.8566070573055878,1.3008483613227688,1.24969490345622
ISIC_0024524,0.9032579944980675,1.1480986162461528,1.0557794253796682
ISIC_0024525,0.9157369268714391,1.1107154555528278,1.044158041827143
ISIC_0024526,0.8373052969584432,1.5665892602840934,1.7904692255053742
ISIC_0024527,0.8408916415117321,1.4835772732678825,1.5308721886967582
ISIC_0024528,0.8504000900097652,1.3280323476556781,1.3387212163793716
ISIC_0024529,0.8649093796321099,1.2863115586704887,1.1696905543079072
ISIC_0024530,0.8610775914175101,1.296144809154207,1.199448036387601
ISIC_0024531,0.8512672100348099,1.373155596513607,1.28419254844005
ISIC_0024532,0.8512284134183788,1.363166522998908,1.2914358497712175
ISIC_0024533,0.8491809011738743,1.3732070160729055,1.3259443048057744
ISIC_0024534,0.8534135260294077,1.263856067210971,1.3486828315812862
ISIC_0024535,0.847801452747394,1.472635382044232,1.2981415056847783
ISIC_0024536,0.8421905486847303,1.475913299003995,1.4658417329842897
ISIC_0024537,0.9123736714925885,1.1602171360138456,1.0261809045747754
ISIC_0024538,0.8756962318042824,1.1877943404442979,1.152677591866305
ISIC_0024539,0.9046819798727108,1.2072436408050982,1.0268572905043825
ISIC_0024540,0.9392263119028346,1.1588186299697865,0.9797912697537933
ISIC_0024541,0.8637601936925293,1.321618740232465,1.1628562884085243
ISIC_0024542,0.8481170779219009,1.3331673825141976,1.396355148129329
ISIC_0024543,0.8462150467220539,1.4798231195424718,1.3291679450643288
ISIC_0024544,0.8451864455654974,1.3751304615245428,1.4474486964898832
ISIC_0024545,0.8859479287073576,1.1505312843201108,1.122137775362326
ISIC_0024546,0.8799595577562624,1.2127959559543706,1.1109651728845473
ISIC_0024547,0.9162588295196399,1.0989482562936594,1.0509304103949957
ISIC_0024548,0.8538004940072031,1.3475939866580522,1.2585906707490917
ISIC_0024549,0.8435127064884709,1.4407423808408941,1.4403501185639882
ISIC_0024550,0.9139193505485571,1.1264438265078358,1.0391129801535472
ISIC_0024551,0.8543838253302959,1.2815156859476522,1.3040404391687574
ISIC_0024552,0.9201491444163173,1.2140975956427245,0.993457206981201
ISIC_0024553,0.8686524519436506,1.2014957535059265,1.1970306052683954
ISIC_0024554,0.8621174137207004,1.2130974493184619,1.2593805044478816
ISIC_0024555,0.8495737184106281,1.3734262151097092,1.31710788430374
ISIC_0024556,0.8564378205577661,1.330665840879382,1.2321559103116095
ISIC_0024557,0.8471816898638421,1.410945445293198,1.345658969246753
ISIC_0024558,0.8538944624133143,1.3323228791722928,1.26722623557028
ISIC_0024559,0.8644835768265781,1.2649390484045766,1.1856077268554597
ISIC_0024560,0.9031141791517241,1.1167822782407795,1.0768060936979973
ISIC_0024561,0.9614962105664313,1.0267015714946346,1.0214200928905075
ISIC_0024562,0.8874396057730288,1.1943707428892514,1.0863804699720427
ISIC_0024563,0.8624191910500699,1.307407002113589,1.1806010081176594
ISIC_0024564,0.9276550839935325,1.0896297416819132,1.0308587706352192
ISIC_0024565,0.8640659854448886,1.3898058454353155,1.1388178753104659
ISIC_0024566,0.9144969255109312,1.0515705548123682,1.1045051486424522
ISIC_0024567,0.8474997712388186,1.4883639354931575,1.2978333410826506
ISIC_0024568,0.8537118969921328,1.3619451584965292,1.2514997964469499
ISIC_0024569,0.8494234032585849,1.3997471708433238,1.3025442846917004
ISIC_0024570,0.854893784819333,1.3075618095961326,1.2701001955433726
ISIC_0024571,0.8583752348116584,1.2617670781223436,1.2580791017879067
ISIC_0024572,0.9135258230787516,1.128830901402602,1.038734660057953
ISIC_0024573,0.8995728240067571,1.1848158020984876,1.0487734221652218
ISIC_0024574,0.8599214377357252,1.3097021428455657,1.2037227860988062
ISIC_0024575,0.8987875711350383,1.130571218115448,1.081720983600184
ISIC_0024576,0.862732505652177,1.4146320991799917,1.1423266926937707
ISIC_0024577,0.9746508597553897,1.1703171113555888,0.940575145631816
ISIC_0024578,0.9275901122883342,1.1191746963601892,1.0137636743604648
ISIC_0024579,0.9009115894024415,1.1023670087094835,1.0974216108576917
ISIC_0024580,0.8499749686686269,1.3644189873628265,1.3153692951183331
ISIC_0024581,0.9320052248446832,1.0818674558587333,1.0273447363809565
ISIC_0024582,0.8874715260819868,1.114839694649844,1.149992762085894
ISIC_0024583,0.8420515025951814,1.4644728373622162,1.484592800252256
ISIC_0024584,0.8416560382874737,1.4350605866384218,1.5491082870494344
ISIC_0024585,0.8447820995161802,1.3737945074606532,1.4678361114746064
ISIC_0024586,0.9613098394645909,1.0994018972904671,0.9746509320111076
ISIC_0024587,0.8916036583015435,1.1451765158207923,1.0994727777678872
ISIC_0024588,0.8421184540166444,1.7031852195322252,1.3641981975393445
ISIC_0024589,0.8399803969162808,1.4529170749047091,1.6663438311548042
ISIC_0024590,0.8995129829256724,1.1150342221103842,1.091341801149308
ISIC_0024591,0.8619434701144147,1.256964042329026,1.2169120499797559
ISIC_0024592,0.9496915763393109,1.0410626683679134,1.0271575125448167
ISIC_0024593,0.8464711028792083,1.369531418426868,1.4050723282988926
ISIC_0024594,0.9725628397827977,1.0653375717884146,0.9792158275739427
ISIC_0024595,0.9145517063887627,1.076029760358145,1.0753444287716751
ISIC_0024596,0.9176160918325768,1.0707644802906304,1.0713193907653076
ISIC_0024597,0.9928517099969056,1.1094071140025754,0.9432699475660216
ISIC_0024598,0.8820343556064767,1.2174759113981497,1.098453207551329
ISIC_0024599,0.9137711765073133,1.0595800028443663,1.09644306059426
ISIC_0024600,0.861197479335087,1.3363797136577735,1.178528549994848
ISIC_0024601,0.8449857665394885,1.3994980648600417,1.424622834124953
ISIC_0024602,0.9132012905145874,1.116922310805845,1.0466451533217376
ISIC_0024603,0.85944592724883,1.3457940572597245,1.1910242754472424
ISIC_0024604,0.8745360219266451,1.1559883565341977,1.1936977940761697
ISIC_0024605,0.8689719491418044,1.387695849257228,1.1090433849929753
ISIC_0024606,0.8512841957191783,1.4762007261009489,1.2394598346593382
ISIC_0024607,0.8668683693118963,1.2671113998420467,1.164112855347967
ISIC_0024608,0.8792203365311126,1.16362420222237,1.149972707134581
ISIC_0024609,0.84690594887035,1.3532635557752242,1.4103690780011198
ISIC_0024610,0.8612933263006213,1.35047572356076,1.1721524895850701
ISIC_0024611,0.8463841234398544,1.4150796149823084,1.3639769711270056
ISIC_0024612,0.9365156289623336,1.0534955161165627,1.0408815156104552
ISIC_0024613,0.8426916437253184,1.4863230017173101,1.4344559603350864
ISIC_0024614,0.8567698353846048,1.2913248743231394,1.2548602904646278
ISIC_0024615,0.9139432517079933,1.1381222444028671,1.0327873740999431
ISIC_0024616,0.8400559848937341,1.482798295773727,1.5961603120480026
ISIC_0024617,0.9634204219095703,1.0697071318384108,0.9869505014310935
ISIC_0024618,0.9186617958201964,1.2512848076272607,0.9878962497002644
ISIC_0024619,0.8525670209470312,1.3041466238525543,1.3156552628432825
ISIC_0024620,0.9370134148029203,1.113158253554795,1.00051693538348
ISIC_0024621,0.8618065017643927,1.310371495929751,1.1847452604986939
ISIC_0024622,0.8523741733073319,1.3305500410469955,1.2947051119612938
ISIC_0024623,0.9088130994871763,1.161977984336149,1.033855428795843
ISIC_0024624,0.9254194521556428,1.1464076729622772,1.0055412629434843
ISIC_0024625,0.8593111114913204,1.2531553190364626,1.253242184944565
ISIC_0024626,0.9332843887294077,1.0533342821324307,1.0480517590785599
ISIC_0024627,0.8483074651215052,1.4130679562554938,1.3177080747208605
ISIC_0024628,0.8617200763356122,1.3370884984237323,1.173620360457916
ISIC_0024629,0.8598295654291148,1.2796272511553837,1.2239104256456597
ISIC_0024630,0.9155485942421786,1.0919867065933373,1.058168303827241
ISIC_0024631,0.8442803478743744,1.4798191700705206,1.3817488162225369
ISIC_0024632,0.9134035810255496,1.0879481068355363,1.0677027964406836
ISIC_0024633,0.8507514190684833,1.5408904858979606,1.2306669790694413
ISIC_0024634,0.9132540224155472,1.0883006068655066,1.067840427658443
ISIC_0024635,0.9048186233422729,1.2129619477485605,1.024729590451995
ISIC_0024636,0.8479739747371196,1.3968194926847555,1.33625200288816
ISIC_0024637,0.8787878901088378,1.1806615418491104,1.138321064341902
ISIC_0024638,0.866090616933289,1.2502835978307023,1.1808082750166073
ISIC_0024639,0.8501475242058687,1.430965340882665,1.2731457528709456
ISIC_0024640,0.8507259404230344,1.3298199256428005,1.3292802252528935
ISIC_0024641,0.8553031503098174,1.4294483178878334,1.2039017482461154
ISIC_0024642,0.972565566475613,1.061588783945891,0.9813326631734639
ISIC_0024643,0.8897109738884483,1.151097763181505,1.1034168588624194
ISIC_0024644,0.8660669818525457,1.1721663103039175,1.2643625195920605
ISIC_0024645,0.8952122864051263,1.1016690546345356,1.123299542090186
ISIC_0024646,0.9120576844663365,1.174424630879636,1.0212199580183101
ISIC_0024647,0.8823739949879901,1.177967269145273,1.1198837632376988
ISIC_0024648,0.8569865678567017,1.2931733485456274,1.2502834556215028
ISIC_0024649,0.8760415391494728,1.2005280027410952,1.1408117410189222
ISIC_0024650,0.859948846438907,1.336845817898156,1.1899959002993536
ISIC_0024651,0.8717066810522016,1.2510641885459968,1.138163334897733
ISIC_0024652,0.8809159575739598,1.1444868966977502,1.157807855638613
ISIC_0024653,0.8891811243238265,1.13851761118455,1.1160265483809548
ISIC_0024654,0.9529804416897005,1.0637561724275022,1.00426319534016
ISIC_0024655,0.8434284132245048,1.4325215504323028,1.4526502406727313
ISIC_0024656,0.8630718986115934,1.3266141265958897,1.1664138580378731
ISIC_0024657,0.9536263113481681,1.1074845251278926,0.980067573082168
ISIC_0024658,0.8966467462477155,1.1833409372352848,1.0583690019378407
ISIC_0024659,0.8508613766496854,1.40647051911831,1.2726113310343417
ISIC_0024660,0.8506127380819651,1.3203762130887533,1.3419212653629806
ISIC_0024661,0.839787518046787,1.4835985791137936,1.6200560186410835
ISIC_0024662,0.8471796415137635,1.4970839761404071,1.3009141186495037
ISIC_0024663,0.8801389561941234,1.2015695917358502,1.1164190006277943
ISIC_0024664,0.9673008401804409,1.1031683030317392,0.9668180875407982
ISIC_0024665,0.9189756357994617,1.0630815592388663,1.0752793260721876
ISIC_0024666,0.9755423125737245,1.0441828237502924,0.9890463192180586
ISIC_0024667,0.8466913757110504,1.40897933188954,1.3601404023616626
ISIC_0024668,0.8613708925925092,1.174011837149356,1.3438031512903634
ISIC_0024669,0.9115295447250096,1.0694699114756006,1.0924279474819725
ISIC_0024670,0.8455134793591432,1.4621450001246072,1.3562994069893075
ISIC_0024671,0.8613660606429644,1.2674257463487466,1.2152883279278555
ISIC_0024672,0.957415515717478,1.0666962826605584,0.9962476816431858
ISIC_0024673,0.9206479799619472,1.1106155387027286,1.0326048646755162
ISIC_0024674,0.9334852483924653,1.152858594117797,0.989908170667537
ISIC_0024675,0.9600211533442453,1.1282432727126286,0.9650672815829444
ISIC_0024676,0.8752876616576997,1.186732840536473,1.1563839773757743
ISIC_0024677,0.8425613775537077,1.5104992743906753,1.4223914536150635
ISIC_0024678,0.8498158166060572,1.3505908390186594,1.3304325353179813
ISIC_0024679,0.8994848759462238,1.0996341598160042,1.106034033642525
ISIC_0024680,0.91992927880076,1.0733708135381759,1.0622227934095938
ISIC_0024681,0.8431103921117015,1.4144046472801528,1.491198416506188
ISIC_0024682,0.8755220839604549,1.149545864129285,1.1932540683071062
ISIC_0024683,0.9195274960267609,1.13230022088778,1.0232435409524994
ISIC_0024684,0.9674319779919176,1.0081580696290813,1.0319960045296612
ISIC_0024685,0.852167140076353,1.4717601573857524,1.2288992122294786
ISIC_0024686,0.8492038336257142,1.3765655876000187,1.322844741562846
ISIC_0024687,0.880156564655798,1.19100262372579,1.1229745016167452
ISIC_0024688,0.9067045860934431,1.1596145311424912,1.0402846778394244
ISIC_0024689,0.8504104183362134,1.3644415307539652,1.306333539133716
ISIC_0024690,0.8444386526910361,1.432160549587536,1.4120988075805876
ISIC_0024691,0.8522703322458259,1.418709788633573,1.2454154156741273
ISIC_0024692,0.8385056504296892,1.570134669766934,1.6162374532927724
ISIC_0024693,0.8466523681513841,1.4466627054435413,1.3359327300156487
ISIC_0024694,0.8838589193109642,1.2020909874100334,1.0978688114187602
ISIC_0024695,0.8798687739651846,1.1262950201933217,1.1884548046057601
ISIC_0024696,0.945572484394785,1.1003319048426743,0.9938825181595905
ISIC_0024697,0.9552406407550725,1.0585922884537236,1.0045393059590155
ISIC_0024698,0.9605305221925207,1.1177031919157154,0.9682253525882553
ISIC_0024699,0.8502195759469773,1.319686435718105,1.3525619028206155
